candidate_id,name,experience,skills,summary
249,Candidate_249,1,"NLP, Deep Learning, PyTorch, ML","Experienced in Python, SQL, ML, Pandas, TensorFlow"
250,Candidate_250,0,"Python, SQL, ML, Pandas, TensorFlow","Experienced in NLP, Deep Learning, PyTorch, ML"
251,Candidate_251,1,"NLP, Deep Learning, PyTorch, ML","Experienced in NLP, Deep Learning, PyTorch, ML"
252,Candidate_252,5,"Python, SQL, ML, Pandas, TensorFlow","Experienced in NLP, Deep Learning, PyTorch, ML"
253,Candidate_253,5,"Java, Spring, Microservices, Docker","Experienced in NLP, Deep Learning, PyTorch, ML"
254,Candidate_254,8,"Java, Spring, Microservices, Docker","Experienced in AWS, Linux, DevOps, Docker, CI/CD"
255,Candidate_255,0,"NLP, Deep Learning, PyTorch, ML","Experienced in Java, Spring, Microservices, Docker"
256,Candidate_256,6,"Java, Spring, Microservices, Docker","Experienced in Java, Spring, Microservices, Docker"
257,Candidate_257,6,"Python, SQL, ML, Pandas, TensorFlow","Experienced in Python, SQL, ML, Pandas, TensorFlow"
258,Candidate_258,10,"AWS, Linux, DevOps, Docker, CI/CD","Experienced in React, JS, HTML, CSS, Node"
259,Candidate_259,10,"Java, Spring, Microservices, Docker","Experienced in NLP, Deep Learning, PyTorch, ML"
260,Candidate_260,0,"NLP, Deep Learning, PyTorch, ML","Experienced in React, JS, HTML, CSS, Node"
261,Candidate_261,7,"AWS, Linux, DevOps, Docker, CI/CD","Experienced in Java, Spring, Microservices, Docker"
262,Candidate_262,6,"Python, SQL, ML, Pandas, TensorFlow","Experienced in React, JS, HTML, CSS, Node"
263,Candidate_263,6,"React, JS, HTML, CSS, Node","Experienced in AWS, Linux, DevOps, Docker, CI/CD"
264,Candidate_264,2,"React, JS, HTML, CSS, Node","Experienced in Python, SQL, ML, Pandas, TensorFlow"
265,Candidate_265,9,"Python, SQL, ML, Pandas, TensorFlow","Experienced in AWS, Linux, DevOps, Docker, CI/CD"
266,Candidate_266,2,"Python, SQL, ML, Pandas, TensorFlow","Experienced in React, JS, HTML, CSS, Node"
267,Candidate_267,2,"Python, SQL, ML, Pandas, TensorFlow","Experienced in AWS, Linux, DevOps, Docker, CI/CD"
268,Candidate_268,7,"AWS, Linux, DevOps, Docker, CI/CD","Experienced in React, JS, HTML, CSS, Node"
269,Candidate_269,8,"AWS, Linux, DevOps, Docker, CI/CD","Experienced in Java, Spring, Microservices, Docker"
270,Candidate_270,10,"Java, Spring, Microservices, Docker","Experienced in Python, SQL, ML, Pandas, TensorFlow"
271,Candidate_271,1,"AWS, Linux, DevOps, Docker, CI/CD","Experienced in React, JS, HTML, CSS, Node"
272,Candidate_272,5,"NLP, Deep Learning, PyTorch, ML","Experienced in NLP, Deep Learning, PyTorch, ML"
273,Candidate_273,9,"Java, Spring, Microservices, Docker","Experienced in NLP, Deep Learning, PyTorch, ML"
274,Candidate_274,1,"AWS, Linux, DevOps, Docker, CI/CD","Experienced in React, JS, HTML, CSS, Node"
275,Candidate_275,5,"NLP, Deep Learning, PyTorch, ML","Experienced in AWS, Linux, DevOps, Docker, CI/CD"
276,Candidate_276,7,"React, JS, HTML, CSS, Node","Experienced in AWS, Linux, DevOps, Docker, CI/CD"
277,Candidate_277,8,"Java, Spring, Microservices, Docker","Experienced in AWS, Linux, DevOps, Docker, CI/CD"
278,Candidate_278,4,"Java, Spring, Microservices, Docker","Experienced in NLP, Deep Learning, PyTorch, ML"
279,Candidate_279,5,"NLP, Deep Learning, PyTorch, ML","Experienced in NLP, Deep Learning, PyTorch, ML"
280,Candidate_280,8,"Java, Spring, Microservices, Docker","Experienced in Python, SQL, ML, Pandas, TensorFlow"
281,Candidate_281,10,"Python, SQL, ML, Pandas, TensorFlow","Experienced in Python, SQL, ML, Pandas, TensorFlow"
282,Candidate_282,0,"Python, SQL, ML, Pandas, TensorFlow","Experienced in AWS, Linux, DevOps, Docker, CI/CD"
283,Candidate_283,7,"Java, Spring, Microservices, Docker","Experienced in React, JS, HTML, CSS, Node"
284,Candidate_284,3,"React, JS, HTML, CSS, Node","Experienced in Python, SQL, ML, Pandas, TensorFlow"
285,Candidate_285,4,"NLP, Deep Learning, PyTorch, ML","Experienced in React, JS, HTML, CSS, Node"
286,Candidate_286,4,"React, JS, HTML, CSS, Node","Experienced in Java, Spring, Microservices, Docker"
287,Candidate_287,3,"NLP, Deep Learning, PyTorch, ML","Experienced in React, JS, HTML, CSS, Node"
288,Candidate_288,0,"Java, Spring, Microservices, Docker","Experienced in React, JS, HTML, CSS, Node"
289,Candidate_289,2,"AWS, Linux, DevOps, Docker, CI/CD","Experienced in Java, Spring, Microservices, Docker"
290,Candidate_290,9,"React, JS, HTML, CSS, Node","Experienced in NLP, Deep Learning, PyTorch, ML"
291,Candidate_291,7,"React, JS, HTML, CSS, Node","Experienced in Java, Spring, Microservices, Docker"
292,Candidate_292,2,"React, JS, HTML, CSS, Node","Experienced in React, JS, HTML, CSS, Node"
293,Candidate_293,2,"NLP, Deep Learning, PyTorch, ML","Experienced in AWS, Linux, DevOps, Docker, CI/CD"
294,Candidate_294,1,"React, JS, HTML, CSS, Node","Experienced in React, JS, HTML, CSS, Node"
295,Candidate_295,2,"NLP, Deep Learning, PyTorch, ML","Experienced in NLP, Deep Learning, PyTorch, ML"
296,Candidate_296,8,"React, JS, HTML, CSS, Node","Experienced in NLP, Deep Learning, PyTorch, ML"
297,Candidate_297,7,"Python, SQL, ML, Pandas, TensorFlow","Experienced in Java, Spring, Microservices, Docker"
298,Candidate_298,6,"NLP, Deep Learning, PyTorch, ML","Experienced in Python, SQL, ML, Pandas, TensorFlow"
299,Candidate_299,4,"AWS, Linux, DevOps, Docker, CI/CD","Experienced in AWS, Linux, DevOps, Docker, CI/CD"
300,Candidate_300,10,"Java, Spring, Microservices, Docker","Experienced in AWS, Linux, DevOps, Docker, CI/CD"
301,Candidate_301,1,"React, JS, HTML, CSS, Node","Experienced in NLP, Deep Learning, PyTorch, ML"
302,Candidate_302,8,"NLP, Deep Learning, PyTorch, ML","Experienced in AWS, Linux, DevOps, Docker, CI/CD"
303,Candidate_303,5,"NLP, Deep Learning, PyTorch, ML","Experienced in AWS, Linux, DevOps, Docker, CI/CD"
304,Candidate_304,9,"AWS, Linux, DevOps, Docker, CI/CD","Experienced in Java, Spring, Microservices, Docker"
305,Candidate_305,0,"NLP, Deep Learning, PyTorch, ML","Experienced in NLP, Deep Learning, PyTorch, ML"
306,Candidate_306,8,"React, JS, HTML, CSS, Node","Experienced in Java, Spring, Microservices, Docker"
307,Candidate_307,3,"Java, Spring, Microservices, Docker","Experienced in Python, SQL, ML, Pandas, TensorFlow"
308,Candidate_308,8,"NLP, Deep Learning, PyTorch, ML","Experienced in AWS, Linux, DevOps, Docker, CI/CD"
309,Candidate_309,7,"Python, SQL, ML, Pandas, TensorFlow","Experienced in Java, Spring, Microservices, Docker"
310,Candidate_310,10,"AWS, Linux, DevOps, Docker, CI/CD","Experienced in React, JS, HTML, CSS, Node"
311,Candidate_311,6,"Python, SQL, ML, Pandas, TensorFlow","Experienced in Java, Spring, Microservices, Docker"
312,Candidate_312,9,"Java, Spring, Microservices, Docker","Experienced in AWS, Linux, DevOps, Docker, CI/CD"
313,Candidate_313,7,"NLP, Deep Learning, PyTorch, ML","Experienced in Java, Spring, Microservices, Docker"
314,Candidate_314,4,"NLP, Deep Learning, PyTorch, ML","Experienced in React, JS, HTML, CSS, Node"
315,Candidate_315,2,"Python, SQL, ML, Pandas, TensorFlow","Experienced in React, JS, HTML, CSS, Node"
316,Candidate_316,7,"AWS, Linux, DevOps, Docker, CI/CD","Experienced in Python, SQL, ML, Pandas, TensorFlow"
317,Candidate_317,10,"AWS, Linux, DevOps, Docker, CI/CD","Experienced in React, JS, HTML, CSS, Node"
318,Candidate_318,3,"Java, Spring, Microservices, Docker","Experienced in NLP, Deep Learning, PyTorch, ML"
319,Candidate_319,3,"React, JS, HTML, CSS, Node","Experienced in React, JS, HTML, CSS, Node"
320,Candidate_320,2,"NLP, Deep Learning, PyTorch, ML","Experienced in Java, Spring, Microservices, Docker"
321,Candidate_321,8,"NLP, Deep Learning, PyTorch, ML","Experienced in Python, SQL, ML, Pandas, TensorFlow"
322,Candidate_322,6,"NLP, Deep Learning, PyTorch, ML","Experienced in Java, Spring, Microservices, Docker"
323,Candidate_323,5,"Python, SQL, ML, Pandas, TensorFlow","Experienced in React, JS, HTML, CSS, Node"
324,Candidate_324,2,"AWS, Linux, DevOps, Docker, CI/CD","Experienced in React, JS, HTML, CSS, Node"
325,Candidate_325,9,"React, JS, HTML, CSS, Node","Experienced in NLP, Deep Learning, PyTorch, ML"
326,Candidate_326,10,"NLP, Deep Learning, PyTorch, ML","Experienced in Java, Spring, Microservices, Docker"
327,Candidate_327,5,"Java, Spring, Microservices, Docker","Experienced in AWS, Linux, DevOps, Docker, CI/CD"
328,Candidate_328,5,"React, JS, HTML, CSS, Node","Experienced in Python, SQL, ML, Pandas, TensorFlow"
329,Candidate_329,3,"AWS, Linux, DevOps, Docker, CI/CD","Experienced in Java, Spring, Microservices, Docker"
330,Candidate_330,10,"Python, SQL, ML, Pandas, TensorFlow","Experienced in NLP, Deep Learning, PyTorch, ML"
331,Candidate_331,2,"NLP, Deep Learning, PyTorch, ML","Experienced in Java, Spring, Microservices, Docker"
332,Candidate_332,4,"Python, SQL, ML, Pandas, TensorFlow","Experienced in React, JS, HTML, CSS, Node"
333,Candidate_333,9,"AWS, Linux, DevOps, Docker, CI/CD","Experienced in AWS, Linux, DevOps, Docker, CI/CD"
334,Candidate_334,10,"Java, Spring, Microservices, Docker","Experienced in Python, SQL, ML, Pandas, TensorFlow"
335,Candidate_335,3,"Python, SQL, ML, Pandas, TensorFlow","Experienced in React, JS, HTML, CSS, Node"
336,Candidate_336,3,"NLP, Deep Learning, PyTorch, ML","Experienced in AWS, Linux, DevOps, Docker, CI/CD"
337,Candidate_337,10,"Python, SQL, ML, Pandas, TensorFlow","Experienced in NLP, Deep Learning, PyTorch, ML"
338,Candidate_338,9,"Python, SQL, ML, Pandas, TensorFlow","Experienced in React, JS, HTML, CSS, Node"
339,Candidate_339,1,"AWS, Linux, DevOps, Docker, CI/CD","Experienced in NLP, Deep Learning, PyTorch, ML"
340,Candidate_340,1,"Java, Spring, Microservices, Docker","Experienced in AWS, Linux, DevOps, Docker, CI/CD"
341,Candidate_341,1,"NLP, Deep Learning, PyTorch, ML","Experienced in AWS, Linux, DevOps, Docker, CI/CD"
342,Candidate_342,1,"Python, SQL, ML, Pandas, TensorFlow","Experienced in NLP, Deep Learning, PyTorch, ML"
343,Candidate_343,3,"React, JS, HTML, CSS, Node","Experienced in Python, SQL, ML, Pandas, TensorFlow"
344,Candidate_344,8,"Python, SQL, ML, Pandas, TensorFlow","Experienced in React, JS, HTML, CSS, Node"
345,Candidate_345,2,"NLP, Deep Learning, PyTorch, ML","Experienced in Java, Spring, Microservices, Docker"
346,Candidate_346,5,"Python, SQL, ML, Pandas, TensorFlow","Experienced in React, JS, HTML, CSS, Node"
347,Candidate_347,10,"AWS, Linux, DevOps, Docker, CI/CD","Experienced in NLP, Deep Learning, PyTorch, ML"
348,Candidate_348,10,"Java, Spring, Microservices, Docker","Experienced in Python, SQL, ML, Pandas, TensorFlow"
349,Candidate_349,9,"Java, Spring, Microservices, Docker","Experienced in React, JS, HTML, CSS, Node"
350,Candidate_350,10,"Python, SQL, ML, Pandas, TensorFlow","Experienced in React, JS, HTML, CSS, Node"
351,Candidate_351,5,"React, JS, HTML, CSS, Node","Experienced in React, JS, HTML, CSS, Node"
352,Candidate_352,10,"Java, Spring, Microservices, Docker","Experienced in React, JS, HTML, CSS, Node"
353,Candidate_353,2,"React, JS, HTML, CSS, Node","Experienced in Python, SQL, ML, Pandas, TensorFlow"
354,Candidate_354,7,"NLP, Deep Learning, PyTorch, ML","Experienced in Python, SQL, ML, Pandas, TensorFlow"
355,Candidate_355,3,"Java, Spring, Microservices, Docker","Experienced in React, JS, HTML, CSS, Node"
356,Candidate_356,6,"Java, Spring, Microservices, Docker","Experienced in NLP, Deep Learning, PyTorch, ML"
357,Candidate_357,3,"Java, Spring, Microservices, Docker","Experienced in AWS, Linux, DevOps, Docker, CI/CD"
358,Candidate_358,0,"Python, SQL, ML, Pandas, TensorFlow","Experienced in Python, SQL, ML, Pandas, TensorFlow"
359,Candidate_359,10,"Java, Spring, Microservices, Docker","Experienced in NLP, Deep Learning, PyTorch, ML"
360,Candidate_360,0,"NLP, Deep Learning, PyTorch, ML","Experienced in Java, Spring, Microservices, Docker"
361,Candidate_361,8,"AWS, Linux, DevOps, Docker, CI/CD","Experienced in AWS, Linux, DevOps, Docker, CI/CD"
362,Candidate_362,10,"Java, Spring, Microservices, Docker","Experienced in NLP, Deep Learning, PyTorch, ML"
363,Candidate_363,7,"NLP, Deep Learning, PyTorch, ML","Experienced in Python, SQL, ML, Pandas, TensorFlow"
364,Candidate_364,2,"Java, Spring, Microservices, Docker","Experienced in Java, Spring, Microservices, Docker"
365,Candidate_365,7,"AWS, Linux, DevOps, Docker, CI/CD","Experienced in React, JS, HTML, CSS, Node"
366,Candidate_366,4,"Java, Spring, Microservices, Docker","Experienced in Java, Spring, Microservices, Docker"
367,Candidate_367,9,"Java, Spring, Microservices, Docker","Experienced in React, JS, HTML, CSS, Node"
368,Candidate_368,3,"Java, Spring, Microservices, Docker","Experienced in React, JS, HTML, CSS, Node"
369,Candidate_369,0,"NLP, Deep Learning, PyTorch, ML","Experienced in NLP, Deep Learning, PyTorch, ML"
370,Candidate_370,5,"Java, Spring, Microservices, Docker","Experienced in React, JS, HTML, CSS, Node"
371,Candidate_371,2,"Python, SQL, ML, Pandas, TensorFlow","Experienced in NLP, Deep Learning, PyTorch, ML"
372,Candidate_372,5,"Java, Spring, Microservices, Docker","Experienced in Python, SQL, ML, Pandas, TensorFlow"
373,Candidate_373,3,"AWS, Linux, DevOps, Docker, CI/CD","Experienced in React, JS, HTML, CSS, Node"
374,Candidate_374,8,"React, JS, HTML, CSS, Node","Experienced in AWS, Linux, DevOps, Docker, CI/CD"
375,Candidate_375,10,"Python, SQL, ML, Pandas, TensorFlow","Experienced in React, JS, HTML, CSS, Node"
376,Candidate_376,5,"React, JS, HTML, CSS, Node","Experienced in Java, Spring, Microservices, Docker"
377,Candidate_377,5,"NLP, Deep Learning, PyTorch, ML","Experienced in React, JS, HTML, CSS, Node"
378,Candidate_378,10,"Java, Spring, Microservices, Docker","Experienced in React, JS, HTML, CSS, Node"
379,Candidate_379,10,"React, JS, HTML, CSS, Node","Experienced in React, JS, HTML, CSS, Node"
380,Candidate_380,0,"Java, Spring, Microservices, Docker","Experienced in Java, Spring, Microservices, Docker"
381,Candidate_381,5,"NLP, Deep Learning, PyTorch, ML","Experienced in AWS, Linux, DevOps, Docker, CI/CD"
382,Candidate_382,7,"React, JS, HTML, CSS, Node","Experienced in React, JS, HTML, CSS, Node"
383,Candidate_383,6,"React, JS, HTML, CSS, Node","Experienced in AWS, Linux, DevOps, Docker, CI/CD"
384,Candidate_384,3,"React, JS, HTML, CSS, Node","Experienced in AWS, Linux, DevOps, Docker, CI/CD"
385,Candidate_385,3,"Python, SQL, ML, Pandas, TensorFlow","Experienced in NLP, Deep Learning, PyTorch, ML"
386,Candidate_386,3,"AWS, Linux, DevOps, Docker, CI/CD","Experienced in Java, Spring, Microservices, Docker"
387,Candidate_387,2,"React, JS, HTML, CSS, Node","Experienced in Java, Spring, Microservices, Docker"
388,Candidate_388,5,"Python, SQL, ML, Pandas, TensorFlow","Experienced in Java, Spring, Microservices, Docker"
389,Candidate_389,5,"AWS, Linux, DevOps, Docker, CI/CD","Experienced in Python, SQL, ML, Pandas, TensorFlow"
390,Candidate_390,6,"AWS, Linux, DevOps, Docker, CI/CD","Experienced in NLP, Deep Learning, PyTorch, ML"
391,Candidate_391,6,"React, JS, HTML, CSS, Node","Experienced in React, JS, HTML, CSS, Node"
392,Candidate_392,5,"AWS, Linux, DevOps, Docker, CI/CD","Experienced in React, JS, HTML, CSS, Node"
393,Candidate_393,4,"React, JS, HTML, CSS, Node","Experienced in NLP, Deep Learning, PyTorch, ML"
394,Candidate_394,10,"React, JS, HTML, CSS, Node","Experienced in NLP, Deep Learning, PyTorch, ML"
395,Candidate_395,2,"React, JS, HTML, CSS, Node","Experienced in NLP, Deep Learning, PyTorch, ML"
396,Candidate_396,1,"Java, Spring, Microservices, Docker","Experienced in NLP, Deep Learning, PyTorch, ML"
397,Candidate_397,0,"Python, SQL, ML, Pandas, TensorFlow","Experienced in NLP, Deep Learning, PyTorch, ML"
398,Candidate_398,4,"AWS, Linux, DevOps, Docker, CI/CD","Experienced in AWS, Linux, DevOps, Docker, CI/CD"
399,Candidate_399,4,"React, JS, HTML, CSS, Node","Experienced in React, JS, HTML, CSS, Node"
400,Candidate_400,5,"Python, SQL, ML, Pandas, TensorFlow","Experienced in React, JS, HTML, CSS, Node"
401,Candidate_401,7,"NLP, Deep Learning, PyTorch, ML","Experienced in Java, Spring, Microservices, Docker"
402,Candidate_402,8,"Java, Spring, Microservices, Docker","Experienced in Java, Spring, Microservices, Docker"
403,Candidate_403,3,"Java, Spring, Microservices, Docker","Experienced in Python, SQL, ML, Pandas, TensorFlow"
404,Candidate_404,5,"Python, SQL, ML, Pandas, TensorFlow","Experienced in NLP, Deep Learning, PyTorch, ML"
405,Candidate_405,7,"Python, SQL, ML, Pandas, TensorFlow","Experienced in Java, Spring, Microservices, Docker"
406,Candidate_406,8,"Java, Spring, Microservices, Docker","Experienced in Python, SQL, ML, Pandas, TensorFlow"
407,Candidate_407,10,"AWS, Linux, DevOps, Docker, CI/CD","Experienced in NLP, Deep Learning, PyTorch, ML"
408,Candidate_408,0,"Java, Spring, Microservices, Docker","Experienced in Java, Spring, Microservices, Docker"
409,Candidate_409,6,"AWS, Linux, DevOps, Docker, CI/CD","Experienced in Java, Spring, Microservices, Docker"
410,Candidate_410,3,"AWS, Linux, DevOps, Docker, CI/CD","Experienced in NLP, Deep Learning, PyTorch, ML"
411,Candidate_411,10,"NLP, Deep Learning, PyTorch, ML","Experienced in React, JS, HTML, CSS, Node"
412,Candidate_412,7,"React, JS, HTML, CSS, Node","Experienced in AWS, Linux, DevOps, Docker, CI/CD"
413,Candidate_413,7,"AWS, Linux, DevOps, Docker, CI/CD","Experienced in Python, SQL, ML, Pandas, TensorFlow"
414,Candidate_414,5,"AWS, Linux, DevOps, Docker, CI/CD","Experienced in Python, SQL, ML, Pandas, TensorFlow"
415,Candidate_415,5,"NLP, Deep Learning, PyTorch, ML","Experienced in React, JS, HTML, CSS, Node"
416,Candidate_416,2,"Java, Spring, Microservices, Docker","Experienced in Python, SQL, ML, Pandas, TensorFlow"
417,Candidate_417,4,"Python, SQL, ML, Pandas, TensorFlow","Experienced in AWS, Linux, DevOps, Docker, CI/CD"
418,Candidate_418,1,"React, JS, HTML, CSS, Node","Experienced in React, JS, HTML, CSS, Node"
419,Candidate_419,7,"React, JS, HTML, CSS, Node","Experienced in AWS, Linux, DevOps, Docker, CI/CD"
420,Candidate_420,1,"Python, SQL, ML, Pandas, TensorFlow","Experienced in Python, SQL, ML, Pandas, TensorFlow"
421,Candidate_421,8,"Python, SQL, ML, Pandas, TensorFlow","Experienced in Java, Spring, Microservices, Docker"
422,Candidate_422,1,"NLP, Deep Learning, PyTorch, ML","Experienced in AWS, Linux, DevOps, Docker, CI/CD"
423,Candidate_423,2,"NLP, Deep Learning, PyTorch, ML","Experienced in AWS, Linux, DevOps, Docker, CI/CD"
424,Candidate_424,6,"Java, Spring, Microservices, Docker","Experienced in React, JS, HTML, CSS, Node"
425,Candidate_425,8,"NLP, Deep Learning, PyTorch, ML","Experienced in Java, Spring, Microservices, Docker"
426,Candidate_426,0,"React, JS, HTML, CSS, Node","Experienced in React, JS, HTML, CSS, Node"
427,Candidate_427,2,"NLP, Deep Learning, PyTorch, ML","Experienced in Python, SQL, ML, Pandas, TensorFlow"
428,Candidate_428,3,"Java, Spring, Microservices, Docker","Experienced in Java, Spring, Microservices, Docker"
429,Candidate_429,6,"AWS, Linux, DevOps, Docker, CI/CD","Experienced in AWS, Linux, DevOps, Docker, CI/CD"
430,Candidate_430,5,"React, JS, HTML, CSS, Node","Experienced in React, JS, HTML, CSS, Node"
431,Candidate_431,5,"React, JS, HTML, CSS, Node","Experienced in Python, SQL, ML, Pandas, TensorFlow"
432,Candidate_432,0,"Python, SQL, ML, Pandas, TensorFlow","Experienced in Python, SQL, ML, Pandas, TensorFlow"
